,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
294,Tyler Davis,GNB,TE,25,3,0,0,0,0,0,0,0,0,,0,4,3,29,9.67,0,0,0,0,,,3,5.9,5.9,4.4,,55,
295,Josiah Deguara,GNB,TE,25,3,0,0,0,0,0,0,0,0,,0,2,2,28,14.00,0,0,0,0,,,3,4.8,4.8,3.8,,58,
296,Jordan Love,GNB,QB,24,1,0,4,5,65,0,0,0,0,,0,0,0,0,,0,0,0,0,,,3,2.6,2.6,2.6,,35,
297,Jamal Agnew,JAX,WR,27,3,0,0,0,0,0,0,3,7,2.33,0,3,2,23,11.50,0,0,0,0,,,3,5.0,5.0,4.0,,117,
298,Alec Ingold,MIA,RB,26,3,3,0,0,0,0,0,3,3,1.00,0,5,3,23,7.67,0,0,0,0,,,3,5.6,5.6,4.1,,76,
299,Cedrick Wilson Jr.,MIA,WR,27,3,0,0,0,0,0,0,1,8,8.00,0,3,2,20,10.00,0,0,0,0,,,3,4.8,4.8,3.8,,119,
300,Ben Ellefson,MIN,TE,26,3,1,0,0,0,0,0,0,0,,0,3,3,26,8.67,0,0,0,0,,,3,5.6,5.6,4.1,,62,
301,Jalen Reagor,MIN,WR,23,3,0,0,0,0,0,0,1,17,17.00,0,3,2,9,4.50,0,1,0,0,,,3,4.6,4.6,3.6,,122,
302,Hunter Henry,NWE,TE,28,3,3,0,0,0,0,0,0,0,,0,5,3,28,9.33,0,0,0,0,,,3,5.8,5.8,4.3,,59,
303,Kyle Philips,TEN,WR,23,2,0,0,0,0,0,0,0,0,,0,10,7,71,10.14,0,2,2,0,,,3,10.1,12.1,6.6,,116,
304,Kendall Blanton,LAR,TE,27,1,0,0,0,0,0,0,0,0,,0,1,1,28,28.00,0,0,0,0,,,3,3.8,3.8,3.3,,60,
305,Tyrion Davis-Price,SFO,RB,22,1,0,0,0,0,0,0,14,33,2.36,0,0,0,0,,0,0,0,0,,,3,3.3,3.3,3.3,,74,
306,George Kittle,SFO,TE,29,1,1,0,0,0,0,0,0,0,,0,5,4,28,7.00,0,0,0,0,,,3,6.8,6.8,4.8,,61,
307,Jaelon Darden,TAM,WR,23,3,0,0,0,0,0,0,1,2,2.00,0,1,1,25,25.00,0,0,0,0,,,3,3.7,3.7,3.2,,121,
309,Trestan Ebner,CHI,RB,23,3,0,0,0,0,0,0,7,23,3.29,0,1,0,0,,0,0,0,0,,,2,2.3,2.3,2.3,,78,
310,Ryan Griffin,CHI,TE,32,2,0,0,0,0,0,0,0,0,,0,3,1,18,18.00,0,0,0,0,,,2,2.8,2.8,2.3,,67,
311,Dezmon Patmon,IND,WR,24,1,0,0,0,0,0,0,0,0,,0,6,2,24,12.00,0,0,0,0,,,2,4.4,4.4,3.4,,125,
312,Andy Isabella,ARI,WR,26,2,0,0,0,0,0,0,0,0,,0,5,2,21,10.50,0,0,0,0,,,2,4.1,4.1,3.1,,131,
313,Trace McSorley,ARI,QB,27,1,0,2,4,12,0,0,3,20,6.67,0,0,0,0,,0,0,0,0,,,2,2.5,2.5,2.5,,36,
314,Simi Fehoko,DAL,WR,25,3,0,0,0,0,0,0,0,0,,0,4,3,24,8.00,0,0,0,0,,,2,5.4,5.4,3.9,,126,
315,Dennis Houston,DAL,WR,23,2,0,0,0,0,0,0,0,0,,0,6,2,16,8.00,0,0,0,0,,,2,3.6,3.6,2.6,,137,
316,Montrell Washington,DEN,WR,23,3,0,0,0,0,0,0,1,19,19.00,0,1,0,0,,0,0,0,0,,,2,1.9,1.9,1.9,,133,
317,Juwann Winfree,GNB,WR,26,2,0,0,0,0,0,0,0,0,,0,3,1,17,17.00,0,0,0,0,,,2,2.7,2.7,2.2,,135,
318,Phillip Dorsett,HOU,WR,29,2,0,0,0,0,0,0,0,0,,0,2,1,15,15.00,0,0,0,0,,,2,2.5,2.5,2.0,,138,
319,Jeff Driskel,HOU,TE,29,2,0,0,0,0,0,0,2,15,7.50,0,0,0,0,,0,0,0,0,,,2,1.5,1.5,1.5,,68,
320,Trent Sherfield,MIA,WR,26,3,0,0,0,0,0,0,0,0,,0,5,4,22,5.50,0,0,0,0,,,2,6.2,6.2,4.2,,128,
321,C.J. Ham,MIN,RB,29,3,1,0,0,0,0,0,0,0,,0,4,3,21,7.00,0,0,0,0,,,2,5.1,5.1,3.6,,82,
322,Tony Jones,NOR,RB,25,2,0,0,0,0,0,0,2,8,4.00,0,2,2,12,6.00,0,0,0,0,,,2,4.0,4.0,3.0,,83,
323,Dwayne Washington,NOR,RB,28,2,0,0,0,0,0,0,4,18,4.50,0,0,0,0,,0,1,0,0,,,2,1.8,1.8,1.8,,84,
324,Matt Breida,NYG,RB,27,3,0,0,0,0,0,0,7,23,3.29,0,1,0,0,,0,0,0,0,,,2,2.3,2.3,2.3,,79,
325,Kenny Golladay,NYG,WR,29,3,1,0,0,0,0,0,0,0,,0,5,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,129,
326,Tanner Hudson,NYG,TE,28,3,0,0,0,0,0,0,0,0,,0,3,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,66,
327,Kadarius Toney,NYG,WR,23,2,1,0,0,0,0,0,2,23,11.50,0,3,2,0,0.00,0,0,0,0,,,2,4.3,4.3,3.3,,127,
328,Jeff Smith,NYJ,WR,25,3,0,0,0,0,0,0,0,0,,0,1,1,17,17.00,0,0,0,0,,,2,2.7,2.7,2.2,,136,
329,Cody Hollister,TEN,WR,29,3,0,0,0,0,0,0,0,0,,0,1,1,22,22.00,0,0,0,0,,,2,3.2,3.2,2.7,,130,
330,Ameer Abdullah,LVR,RB,29,3,0,0,0,0,0,0,0,0,,0,2,1,23,23.00,0,1,0,0,,,2,3.3,3.3,2.8,,80,
331,Brandon Powell,LAR,WR,27,3,0,0,0,0,0,0,2,-23,-11.50,0,5,5,43,8.60,0,0,0,0,,,2,7.0,7.0,4.5,,132,
332,Mike Davis,BAL,RB,29,3,0,0,0,0,0,0,7,15,2.14,0,0,0,0,,0,1,0,0,,,2,1.5,1.5,1.5,,86,
333,Patrick Ricard,BAL,RB,28,3,3,0,0,0,0,0,1,5,5.00,0,2,2,19,9.50,0,0,0,0,,,2,4.4,4.4,3.4,,77,
334,Tre' McKitty,LAC,TE,23,3,0,0,0,0,0,0,0,0,,0,4,3,24,8.00,0,1,0,0,,,2,5.4,5.4,3.9,,64,
335,DeeJay Dallas,SEA,RB,24,3,0,0,1,0,0,1,3,21,7.00,0,2,2,17,8.50,0,0,0,0,,,2,3.8,4.8,3.8,,85,
336,Penny Hart,SEA,WR,26,3,0,0,0,0,0,0,0,0,,0,1,1,15,15.00,0,0,0,0,,,2,2.5,2.5,2.0,,139,
337,Rachaad White,TAM,RB,23,3,0,0,0,0,0,0,8,15,1.88,0,4,2,7,3.50,0,0,0,0,,,2,4.2,4.2,3.2,,81,
338,John Bates,WAS,TE,25,3,1,0,0,0,0,0,0,0,,0,5,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,69,
340,Dax Milne,WAS,WR,23,3,0,0,0,0,0,0,0,0,,0,3,2,18,9.00,0,0,0,0,,,2,3.8,3.8,2.8,,134,
341,Armani Rogers,WAS,TE,25,3,0,0,0,0,0,0,0,0,,0,1,1,23,23.00,0,0,0,0,,,2,3.3,3.3,2.8,,65,
342,Parker Hesse,ATL,TE,27,3,1,0,0,0,0,0,0,0,,0,3,2,10,5.00,0,0,0,0,,,1,3.0,3.0,2.0,,74,
343,D'Onta Foreman,CAR,RB,26,3,0,0,0,0,0,0,4,14,3.50,0,0,0,0,,0,0,0,0,,,1,1.4,1.4,1.4,,87,
344,Chuba Hubbard,CAR,RB,23,3,0,0,0,0,0,0,4,28,7.00,0,0,0,0,,0,1,1,0,,,1,0.8,1.8,0.8,,90,
345,Stephen Sullivan,CAR,TE,26,2,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,70,
346,Tommy Tremble,CAR,TE,22,3,0,0,0,0,0,0,0,0,,0,2,2,8,4.00,0,0,0,0,,,1,2.8,2.8,1.8,,77,
347,Mitchell Wilcox,CIN,TE,26,3,0,0,0,0,0,0,0,0,,0,2,2,12,6.00,0,0,0,0,,,1,3.2,3.2,2.2,,72,
348,David Bell,CLE,WR,22,3,1,0,0,0,0,0,0,0,,0,2,2,12,6.00,0,0,0,0,,,1,3.2,3.2,2.2,,141,
349,Jake Ferguson,DAL,TE,23,3,2,0,0,0,0,0,0,0,,0,3,2,13,6.50,0,0,0,0,,,1,3.3,3.3,2.3,,71,
350,Troy Hairston,HOU,RB,24,3,1,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,93,
351,Brevin Jordan,HOU,TE,22,2,1,0,0,0,0,0,0,0,,0,6,3,8,2.67,0,0,0,0,,,1,3.8,3.8,2.3,,78,
352,Dan Arnold,JAX,TE,27,3,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,79,
353,Michael Burton,KAN,RB,30,3,0,0,0,0,0,0,2,8,4.00,0,1,1,2,2.00,0,0,0,0,,,1,2.0,2.0,1.5,,89,
354,Skyy Moore,KAN,WR,22,3,0,0,0,0,0,0,0,0,,0,1,1,30,30.00,0,1,1,0,,,1,2.0,3.0,1.5,,145,
355,Deonte Harty,NOR,WR,25,2,0,0,0,0,0,0,0,0,,0,2,2,13,6.50,0,0,0,0,,,1,3.3,3.3,2.3,,140,
356,Adam Trautman,NOR,TE,25,3,3,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,75,
357,Nick Vannett,NOR,TE,29,1,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,81,
358,Lil'Jordan Humphrey,NWE,WR,24,3,1,0,0,0,0,0,0,0,,0,3,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,144,
359,Gary Brightwell,NYG,RB,23,3,0,0,0,0,0,0,1,14,14.00,0,0,0,0,,0,0,0,0,,,1,1.4,1.4,1.4,,88,
360,Wan'Dale Robinson,NYG,WR,21,1,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,148,
361,C.J. Uzomah,NYJ,TE,29,2,2,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,82,
362,Chigoziem Okonkwo,TEN,TE,23,3,0,0,0,0,0,0,1,-4,-4.00,0,1,1,11,11.00,0,0,0,0,,,1,1.7,1.7,1.2,,80,
363,Keelan Cole,LVR,WR,29,1,0,0,0,0,0,0,0,0,,0,4,1,12,12.00,0,0,0,0,,,1,2.2,2.2,1.7,,142,
364,Tylan Wallace,BAL,WR,23,3,0,0,0,0,0,0,0,0,,0,3,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,146,
365,D'Wayne Eskridge,SEA,WR,25,3,0,0,0,0,0,0,0,0,,0,3,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,147,
366,Tyler Kroft,SFO,TE,30,2,2,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,76,
367,Jordan Mason,SFO,RB,23,3,0,0,0,0,0,0,1,7,7.00,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,91,
368,Cole Beasley,TAM,WR,33,1,0,0,0,0,0,0,0,0,,0,4,3,12,4.00,0,0,0,0,,,1,4.2,4.2,2.7,,143,
369,Kyle Rudolph,TAM,TE,33,1,0,0,0,0,0,0,0,0,,0,1,1,12,12.00,0,0,0,0,,,1,2.2,2.2,1.7,,73,
371,Jonathan Williams,WAS,RB,28,3,0,0,0,0,0,0,1,6,6.00,0,0,0,0,,0,0,0,0,,,1,0.6,0.6,0.6,,92,
372,Bryan Edwards,ATL,WR,24,2,1,0,0,0,0,0,0,0,,0,3,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,152,
373,Feleipe Franks,ATL,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,38,
374,Caleb Huntley,ATL,RB,24,1,0,0,0,0,0,0,1,3,3.00,0,0,0,0,,0,0,0,0,,,,0.3,0.3,0.3,,96,
375,Damien Williams,ATL,RB,30,1,1,0,0,0,0,0,2,2,1.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,97,
376,Taiwan Jones,BUF,,34,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,103,
377,Case Keenum,BUF,QB,34,1,0,0,2,0,0,0,3,2,0.67,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,37,
378,Tommy Sweeney,BUF,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,86,
379,Rashard Higgins,CAR,,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,153,
380,Terrace Marshall Jr.,CAR,,22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,154,
381,Andre Roberts,CAR,,34,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,155,
382,Khari Blasingame,CHI,,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,104,
383,Ihmir Smith-Marsette,CHI,,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,156,
384,Trevon Wesco,CHI,,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,87,
385,Devin Asiasi,CIN,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,88,
386,Chris Evans,CIN,RB,25,3,0,0,0,0,0,0,0,0,,0,1,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,94,
387,Clark Harris,CIN,,38,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,89,
388,Stanley Morgan Jr.,CIN,,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,157,
389,Drew Sample,CIN,TE,26,2,2,0,0,0,0,0,0,0,,0,2,2,-2,-1.00,0,0,0,0,,,,1.8,1.8,0.8,,107,
390,Trent Taylor,CIN,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,158,
391,Demetric Felton,CLE,RB,24,2,0,0,0,0,0,0,1,-4,-4.00,0,2,1,3,3.00,0,1,0,0,,,,0.9,0.9,0.4,,120,
392,Jesse James,CLE,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,90,
393,D'Ernest Johnson,CLE,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,105,
394,Chester Rogers,CLE,,28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,159,
395,Keke Coutee,IND,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,160,
396,Nick Foles ,IND,,33,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,39,
397,Deon Jackson,IND,RB,23,3,0,0,0,0,0,0,2,-3,-1.50,0,0,0,0,,0,0,0,0,,,,-0.3,-0.3,-0.3,,121,
398,Stephen Anderson,ARI,TE,29,3,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,85,
399,Jonathan Ward,ARI,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,106,
400,Maxx Williams,ARI,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,91,
402,Rico Dowdle,DAL,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,107,
403,Sean McKeon,DAL,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,92,
404,Jalen Tolbert,DAL,WR,23,1,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,149,
405,KaVontae Turpin,DAL,WR,26,3,0,0,0,0,0,0,1,3,3.00,0,0,0,0,,0,0,0,0,,,,0.3,0.3,0.3,,151,
406,Mike Boone,DEN,RB,27,3,0,0,0,0,0,0,0,0,,0,2,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,98,
407,KJ Hamler,DEN,,23,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,161,
408,Eric Tomlinson,DEN,,30,3,2,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,93,
409,Quintez Cephus,DET,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,162,
410,Justin Jackson,DET,,26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,108,
411,Kalif Raymond,DET,WR,28,3,0,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,150,
412,Marcedes Lewis,GNB,,38,3,3,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,94,
413,Amari Rodgers,GNB,,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,163,
414,Chris Conley,HOU,,30,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,164,
415,Dare Ogunbowale,HOU,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,109,
416,C.J. Beathard,JAX,QB,29,1,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,43,
417,Luke Farrell,JAX,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,95,
418,Jamycal Hasty,JAX,,26,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,110,
419,Chris Manhertz,JAX,,30,3,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,96,
420,Chad Henne,KAN,,37,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,40,
421,Salvon Ahmed,MIA,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,111,
422,Teddy Bridgewater,MIA,QB,30,1,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,41,
423,Cethan Carter,MIA,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,97,
424,Myles Gaskin,MIA,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,112,
425,Hunter Long,MIA,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,98,
426,Adam Prentice,NOR,RB,25,3,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,1,0,0,,,,1.2,1.2,0.7,,99,
427,Matthew Slater,NWE,,37,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,165,
428,Darius Slayton,NYG,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,166,
429,Antonio Williams,NYG,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,113,
430,Lawrence Cager,NYJ,,25,1,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,167,
431,Justin Hardee,NYJ,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,168,
433,Ty Johnson,NYJ,RB,25,3,0,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,95,
434,Trenton Cannon,TEN,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,114,
435,Josh Gordon,TEN,,31,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,169,
436,Kevin Rader,TEN,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,99,
437,Malik Willis,TEN,QB,23,1,0,1,4,6,0,0,4,16,4.00,0,0,0,0,,0,1,1,0,,,,-0.2,0.8,-0.2,,44,
438,Jack Stoll,PHI,TE,24,3,1,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,83,
439,Noah Togiai,PHI,,25,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,100,
440,Miles Boykin,PIT,,26,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,170,
441,Gunner Olszewski,PIT,WR,26,3,0,0,0,0,0,0,1,18,18.00,0,0,0,0,,0,1,1,0,,,,-0.2,0.8,-0.2,,180,
442,Benny Snell Jr.,PIT,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,115,
443,Derek Watt,PIT,RB,30,3,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,100,
444,Jesper Horsted,LVR,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,171,
445,Jakob Johnson,LVR,RB,28,3,1,0,0,0,0,0,0,0,,0,1,1,1,1.00,0,0,0,0,,,,1.1,1.1,0.6,,102,
446,Tyron Johnson,LVR,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,172,
447,Zamir White,LVR,RB,23,3,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,101,
448,Tutu Atwell,LAR,,23,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,173,
449,Jake Funk,LAR,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,116,
450,Jacob Harris,LAR,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,101,
451,Brycen Hopkins,LAR,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,102,
452,Matthew Orzech,LAR,,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,103,
453,Keir Thomas,LAR,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,174,
454,Nick Boyle,BAL,,29,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,104,
455,James Proche,BAL,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,175,
456,Chase Daniel,LAC,,36,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,42,
457,Jason Moore,LAC,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,176,
458,Richard Rodgers,LAC,,30,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,105,
459,Marlon Mack,SFO,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,117,
460,Malik Turner,SFO,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,177,
461,Charlie Woerner,SFO,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,106,
462,Giovani Bernard,TAM,,31,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,118,
464,Cade Otton,TAM,TE,23,2,2,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,84,
465,Ke'Shawn Vaughn,TAM,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,119,
466,Dyami Brown,WAS,,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,178,
467,Cam Sims,WAS,,26,3,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,0,0,,,,,,,,179,
